,address,Sell Price,Sell Date,Auction,Last Sell Price,Last Sell Date,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Cars,Suburb
120,575 Mt Duneed Road," 177,000 ", Oct 1984,0, ,, ,," 161,821 ",,0,0,0,Freshwater Creek
121,1935 Hendy Main Road," 51,500 ", Jul 1984,0, ,, ,," 165,227 ",,0,0,0,Freshwater Creek
122,335 Mt Duneed Road," 64,000 ", Mar 1984,0, ,, ,," 299,483 ",,0,0,0,Freshwater Creek
123,635 Pettavel Road," 69,000 ", Mar 1983,0, ,, ,," 165,580 ",,0,0,0,Freshwater Creek
0,938 Manzeene Village," 275,000 ", Sep 2020,0, ,, ,, ,,0,0,0,Lara
1,29 Canterbury Road," 635,000 ", Sep 2020,0, ,, ,, ,,4,2,4,Lara
2,28B Station Lake Road," 410,000 ", Aug 2020,0," 275,000 ", Mar 2015, 300 , Apr 2017, 476 ,,3,1,2,Lara
3,20 Lapwing Drive," 537,500 ", Aug 2020,0," 173,000 ", May 2013, ,, 434  ,  156 ,2,2,0,Lara
4,5 Callistemon Circuit," 243,900 ", Aug 2020,0, ,, ,, ,,0,0,0,Lara
5,20 Wathaurong Drive," 620,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Lara
6,(Lot 821) 18 Floret Drive," 265,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Lara
7,110 Canterbury Road West," 483,000 ", Aug 2020,0," 178,000 ", Sep 2012, ,, 480 ,,0,0,0,Lara
8,38 Smeaton Close," 545,000 ", Aug 2020,0," 339,000 ", Jul 2015, ,, 860 ,,3,2,3,Lara
9,18 Pelican Way," 810,000 ", Aug 2020,0," 199,000 ", Jun 2014, ,, 669 ,,0,0,0,Lara
10,41 Nankeen Avenue," 880,000 ", Aug 2020,0," 245,000 ", Nov 2011, ,," 1,056  ",  320 ,0,0,0,Lara
11,"15 Canterbury Road, East"," 377,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Lara
12,15 Canterbury Road East," 377,000 ", Aug 2020,0, ,, ,, ,,3,1,2,Lara
13,17 Bath Street," 625,000 ", Aug 2020,0," 480,000 ", Sep 2010, ,, 669  ,  251 ,4,2,2,Lara
14,28-30 Brolga Way," 600,000 ", Aug 2020,0, ,, ,, 502 ,,0,0,0,Lara
15,142 Canterbury Road West," 552,500 ", Aug 2020,0," 395,000 ", Dec 2016, 420 , Oct 2017, 626  ,  118 ,3,2,2,Lara
16,73 Station Lake Road," 585,000 ", 11 Aug 2020,1," 132,000 ", Aug 1992, ,, 703 ,,4,0,0,Lara
17,52 Lara Boulevard," 850,000 ", 10 Aug 2020,1," 63,000 ", Aug 2000, ,, 606  ,  312 ,0,0,0,Lara
18,495 Bacchus Marsh Road," 1,150,000 ", Aug 2020,0," 410,000 ", Nov 2007, ,," 17,472  ",  126 ,3,2,3,Lara
19,147 Rennie Street," 430,000 ", Aug 2020,0, ,, ,, 726 ,,3,1,1,Lara
20,40 Forest Road South," 455,000 ", Aug 2020,0," 320,000 ", Dec 2016, 360 , Oct 2018, 797 ,,3,1,2,Lara
21,116 Mcclelland Avenue," 385,000 ", Aug 2020,0, ,, ,, ,,0,0,0,Lara
22,4 Mark Street," 488,000 ", Aug 2020,0," 349,000 ", Nov 2016, ,, 646  ,  100 ,3,1,2,Lara
23,3 Franco Place," 633,000 ", Aug 2020,0, ,, ,, 856 ,,5,2,2,Lara
24,1b Teal Street," 500,000 ", Aug 2020,0," 450,000 ", Jan 2019, ,, 271 ,,3,2,2,Lara
25,7 Canterbury Road West," 585,000 ", Aug 2020,0, ,, ,, ,,4,2,3,Lara
26,12 Reliance Avenue," 600,000 ", Jul 2020,0," 500,000 ", Aug 2015, ,, 955 ,,3,2,2,Lara
27,22 Caddys Road," 960,000 ", Jul 2020,0, ,, ,, 989 ,,4,2,4,Lara
28,180 Canterbury Road West," 580,000 ", Jul 2020,0," 168,000 ", Jul 2011, ,, 510  ,  179 ,0,0,0,Lara
29,22 Henderson Drive," 500,000 ", Jul 2020,0," 470,000 ", Aug 2018, 390 , Jul 2019, 650 ,,3,1,3,Lara
30,92b Eastlakes Boulevard," 555,000 ", 21 Jul 2020,1," 200,000 ", Mar 2014, ,, 524 ,,0,0,0,Lara
31,28 Walkers Road," 580,000 ", Jul 2020,0," 265,000 ", Oct 2003, ,, 927 ,,4,2,2,Lara
32,60 Mcneill Court," 1,022,000 ", 21 Jul 2020,1," 621,500 ", Aug 2006, ,," 10,011 ",,4,3,2,Lara
33,79 Mcclelland Avenue," 535,000 ", Jul 2020,0," 330,000 ", Nov 2012, ,, 710 ,,3,1,2,Lara
34,8 Cadence Avenue," 591,000 ", Jul 2020,0, ,, 500 , Feb 2019, 534 ,,4,2,2,Lara
35,35 Grand Lakes Way," 580,000 ", Jul 2020,0," 163,000 ", Apr 2010, ,, 590 ,,0,0,0,Lara
36,1 Blande Court," 415,000 ", Jul 2020,0," 280,000 ", Oct 2014, ,, 442 ,,3,2,2,Lara
37,45 Houston Road," 915,000 ", Jul 2020,0," 625,000 ", May 2012, ,," 18,417  ",  387 ,3,3,8,Lara
38,16 Archimedes Avenue," 465,000 ", Jul 2020,0," 300,000 ", Sep 2010, 345 , Dec 2016, 650 ,,3,2,2,Lara
39,1321/1310 Lightwood road," 240,000 ", Jul 2020,0, ,, ,, ,,0,0,0,Lara
40,89 Smeaton Close," 360,000 ", Jul 2020,0," 285,000 ", Jan 2018, ,, 656 ,,0,0,0,Lara
41,7 Azalea Street," 577,500 ", Jul 2020,0, ,, ,, 560 ,,0,0,0,Lara
42,13 Weerana Way," 688,000 ", Jul 2020,0," 178,000 ", Jan 2012, 490 , Nov 2017, 576  ,  363 ,4,3,2,Lara
43,11 Kingfisher Court," 580,000 ", Jul 2020,0," 500,000 ", Mar 2017, ,, 630  ,  197 ,0,0,0,Lara
44,19 Cameron Crescent," 550,000 ", 04 Jul 2020,1," 110,000 ", Feb 1992, ,, 668  ,  154 ,3,2,1,Lara
45,170 Minyip Road," 750,000 ", Jul 2020,0," 200,000 ", Jul 2006, ,," 22,155 ",,0,0,0,Lara
46,49 Westlakes Boulevard," 640,000 ", Jun 2020,0, ,, ,, 563 ,,0,0,0,Lara
47,4A Martain Avenue," 452,000 ", Jun 2020,0, ,, 370 , Nov 2018, 257 ,,2,1,1,Lara
48,30 Magpie Close," 440,000 ", Jun 2020,0," 387,000 ", Mar 2018, 390 , Jun 2019, 373  ,  111 ,3,1,2,Lara
49,15 Scarlett Grove," 865,000 ", Jun 2020,0, ,, ,, 997 ,,5,2,4,Lara
50,55-65 Blackbird Circuit," 1,275,000 ", Jun 2020,0, ,, ,," 16,445 ",,4,2,1,Lara
51,29 Pelican Way," 580,000 ", Jun 2020,0, ,, ,, 626 ,,4,2,2,Lara
52,19 Cromwell Drive," 530,000 ", Jun 2020,0," 340,000 ", Nov 2014, 330 , Dec 2014, 678  ,  143 ,3,2,1,Lara
53,28 Henderson Drive," 550,000 ", Jun 2020,0, ,, ,, 601 ,,0,0,0,Lara
54,4 Musk Duck Court," 600,000 ", Jun 2020,0," 160,000 ", Aug 2011, ,, 521  ,  203 ,0,0,0,Lara
55,13 Quail Drive," 720,000 ", 18 Jun 2020,1, ,, ,, 508 ,,0,0,0,Lara
56,115-117 Flinders Avenue," 270,000 ", Jun 2020,0," 142,000 ", Jul 2009, ,, 697 ,,0,0,0,Lara
57,Lot 1123 Manzeene Village Estate," 285,000 ", Jun 2020,0, ,, ,, ,,0,0,0,Lara
58,31 Benjamin Drive," 450,000 ", Jun 2020,0," 357,000 ", Oct 2016, 420 , Jul 2018, 651  ,  140 ,4,2,3,Lara
59,7 Celesta Road," 575,000 ", Jun 2020,0, ,, ,, 447 ,,0,0,0,Lara
60,45 Darcy Street," 582,000 ", Jun 2020,0," 330,000 ", Oct 2008, ,, 853  ,  145 ,3,2,2,Lara
61,10 Shelduck Court," 555,000 ", Jun 2020,0," 161,000 ", Aug 2011, ,, 464 ,,0,0,0,Lara
62,10 Rigel Road," 390,000 ", Jun 2020,0," 260,000 ", Nov 2011, 250 , Aug 2009, 613  ,  205 ,3,2,2,Lara
63,3 Celesta Road," 563,000 ", Jun 2020,0, ,, ,, 492 ,,3,2,2,Lara
64,2/22 Brownlow Court," 387,000 ", Jun 2020,0," 295,000 ", Mar 2012, 275 , Apr 2011, 341  ,  112 ,0,0,0,Lara
65,12 Kyema Drive," 452,500 ", Jun 2020,0," 61,000 ", Feb 2000, ,, 658 ,,3,1,1,Lara
66,5 Sonia Court," 525,000 ", 06 Jun 2020,1," 335,000 ", Apr 2015, 420 , Oct 2018, 588 ,,3,2,1,Lara
67,125 Farrars Road," 799,900 ", Jun 2020,0," 52,500 ", Aug 1984, ,," 21,517 ",,0,0,0,Lara
68,3/20-22 Cameron Crescent," 335,000 ", May 2020,0," 243,000 ", Jun 2011, 250 , Mar 2016, 227 ,,0,0,0,Lara
69,11 Carina Street," 523,000 ", May 2020,0, ,, ,, 417 ,,3,2,2,Lara
70,11 Mark Street," 475,000 ", May 2020,0," 101,000 ", Aug 1997, ,, 654 ,,3,2,1,Lara
71,5 Balagundi Drive," 545,000 ", May 2020,0," 170,000 ", Sep 1999, ,, 586 ,,4,0,0,Lara
72,14 Marina Court," 707,000 ", May 2020,0, ,, ,, 502 ,,3,2,4,Lara
73,2/7 St Anthony Court," 500,000 ", May 2020,0, ,, ,, ,,0,0,0,Lara
74,10 Buckingham Street," 425,000 ", 23 May 2020,1, ,, ,, 759 ,,0,0,0,Lara
75,8-9 Marconi Place," 541,000 ", May 2020,0, ,, ,, 763 ,,0,0,0,Lara
76,6 Mill Road," 1,500,000 ", May 2020,0, ,, ,," 2,723 ",,0,0,0,Lara
77,23 Mathieson Place," 580,000 ", May 2020,0," 435,000 ", Feb 2012, ,, 613 ,,4,2,2,Lara
78,101 Flinders Avenue," 450,000 ", May 2020,0," 310,000 ", Sep 2014, 410 , Jun 2020, 712  ,  115 ,3,1,2,Lara
79,3 Honeyeater Court," 518,000 ", May 2020,0," 345,000 ", Aug 2010, 360 , Sep 2014, 593  ,  160 ,3,2,3,Lara
80,3/20 Cameron Crescent," 335,000 ", May 2020,0," 243,000 ", Jun 2011, 250 , Apr 2016, 227  ,  100 ,2,1,1,Lara
81,8 Mungari Court," 775,000 ", May 2020,0," 366,000 ", Mar 2006, ,, 907 ,,3,2,2,Lara
82,87 Cedar Road," 545,000 ", May 2020,0, ,, ,, 399 ,,3,2,2,Lara
83,24 Mill Road," 386,500 ", May 2020,0," 89,500 ", Feb 2000, ,, 605 ,,0,0,0,Lara
84,6 Cromwell Drive," 475,000 ", May 2020,0," 113,000 ", Jan 1997, ,, 670 ,,3,1,2,Lara
85,2 Dixon Court," 352,500 ", May 2020,0, ,, ,, 653 ,,3,1,2,Lara
86,2-4 Marina Court," 520,000 ", Apr 2020,0, ,, ,, 639 ,,0,0,0,Lara
87,27 Canterbury Road West," 620,000 ", Apr 2020,0," 300,000 ", Sep 2018, ,, ,,0,0,0,Lara
88,7 CADDYS Road," 600,000 ", Apr 2020,0," 189,000 ", Sep 2015, ,, 515 ,,3,2,2,Lara
89,14 Weerana Way," 730,000 ", Apr 2020,0," 182,000 ", Jul 2011, ,, 756 ,,0,0,0,Lara
90,11 Richard Drive," 510,000 ", Apr 2020,0," 275,000 ", Feb 2008, 280 , Jan 2009, 678  ,  145 ,3,1,1,Lara
91,8 Therese Court," 350,000 ", Apr 2020,0, ,, ,, ,,0,0,0,Lara
92,114 Mcclelland Avenue," 430,000 ", Apr 2020,0, ,, ,, ,,3,1,1,Lara
93,24 Jania Street," 505,000 ", Apr 2020,0," 310,000 ", May 2008, 310 , Apr 2008, 945 ,,3,2,2,Lara
94,39 Station Lake Road," 520,000 ", Apr 2020,0," 335,000 ", Jun 2014, ,, 649  ,  139 ,3,1,2,Lara
95,25 Barnong Way," 570,000 ", Apr 2020,0," 450,000 ", Sep 2013, ,, 587  ,  180 ,4,2,2,Lara
96,2/50 Cameron Crescent," 380,000 ", Apr 2020,0," 250,000 ", Mar 2016, 330 , Feb 2020, 206  ,  62 ,2,1,1,Lara
97,20 Melissa Drive," 600,000 ", Apr 2020,0," 157,000 ", May 2009, ,, 693  ,  156 ,0,0,0,Lara
98,36 Brolga Way," 580,000 ", Apr 2020,0, ,, ,, 510 ,,4,2,4,Lara
99,1B Saintfield Street," 425,000 ", Apr 2020,0," 375,000 ", Sep 2017, 390 , Dec 2018, 253 ,,3,2,2,Lara
100,5 Waliki Court," 470,000 ", Mar 2020,0," 270,000 ", Aug 2009, ,, 623  ,  104 ,3,1,6,Lara
101,42 Canterbury Road West," 580,000 ", Mar 2020,0, ,, ,, ,,0,0,0,Lara
102,18 Gaunt Street," 525,000 ", Mar 2020,0," 250,000 ", May 2006, 350 , Jun 2015, 858 ,,3,1,2,Lara
103,15 Cumberland Drive," 445,000 ", Mar 2020,0," 257,750 ", Dec 2004, ,, 435 ,,3,1,2,Lara
104,41 Lavender Drive," 555,000 ", Mar 2020,0, ,, 490 , Sep 2019, 460 ,,4,2,2,Lara
105,93 Patullos Road," 440,000 ", Mar 2020,0, ,, ,, 653 ,,3,2,1,Lara
106,3/89 Flinders Avenue," 347,500 ", Mar 2020,0," 237,000 ", Feb 2010, 320 , Nov 2019, 190 ,,2,1,1,Lara
107,52 Bates Road," 550,000 ", Mar 2020,0," 322,000 ", Aug 2009, 330 , Oct 2012, 661 ,,3,2,1,Lara
108,1 Bloom Place," 265,000 ", Mar 2020,0, ,, ,, 447 ,,0,0,0,Lara
109,49 Country Gardens Drive," 677,000 ", Mar 2020,0," 392,500 ", Oct 2008, ,, 887  ,  237 ,4,2,2,Lara
110,91b McClelland Avenue," 410,000 ", Feb 2020,0, ,, ,, ,,0,0,0,Lara
111,11 Florence Street," 745,000 ", Feb 2020,0," 282,000 ", Jul 2014, ,, 693 ,,3,1,2,Lara
112,91A McClelland Avenue," 200,000 ", Feb 2020,0, ,, ,, ,,0,0,0,Lara
113,91B McClleland Avenue," 410,000 ", Feb 2020,0, ,, ,, ,,3,1,1,Lara
114,9 Haydn Street," 830,000 ", Feb 2020,0," 168,000 ", May 1990, 345 , May 2014," 3,060 ",,4,1,2,Lara
115,5 Rennie Street," 605,000 ", 25 Feb 2020,1," 115,000 ", Dec 2001, ,, 598  ,  156 ,3,2,1,Lara
116,40 Moorhen Drive," 566,500 ", 25 Feb 2020,1," 155,000 ", Jul 2009, 395 , May 2014, 643 ,,4,2,2,Lara
117,26 Stephenson Street," 580,000 ", Feb 2020,0," 322,000 ", Jun 2007, ,, 688 ,,3,2,2,Lara
118,64-66 Blackbird Circuit," 650,000 ", 22 Feb 2020,1," 453,500 ", Dec 2011, ,, 953 ,,4,2,2,Lara
119,25 Westlakes Boulevard," 895,000 ", 22 Feb 2020,1," 252,000 ", Feb 2012, ,, 713 ,,0,0,0,Lara
120,8 Wheat Court," 535,000 ", Feb 2020,0," 340,000 ", May 2012, 420 , Feb 2019, 524 ,,3,2,3,Lara
121,6 Newcomen Court," 487,800 ", Feb 2020,0," 105,000 ", Jun 1998, 440 , Apr 2020, 647 ,,3,2,1,Lara
122,8 Veedale Court," 560,000 ", Feb 2020,0," 429,000 ", Nov 2012, ,, 758 ,,3,2,2,Lara
123,4 Corvi Court," 405,000 ", Feb 2020,0," 109,000 ", Jul 2001, ,, 588 ,,3,1,1,Lara
124,60 Berice Drive," 950,000 ", Feb 2020,0, ,, ,," 14,074 ",,4,3,6,Lara
125,1/7 St Anthony Court," 500,000 ", Feb 2020,0, ,, ,, ,,3,2,2,Lara
126,16 Windsor Court," 528,000 ", Feb 2020,0," 238,000 ", Jul 2003, ,, 671 ,,3,2,2,Lara
127,100 Stephenson Street," 480,000 ", Feb 2020,0," 312,000 ", Mar 2016, 300 , Feb 2011, 820 ,,3,1,2,Lara
128,40 Cape Barron Drive," 645,000 ", Feb 2020,0," 600,000 ", Jan 2018, 470 , Mar 2018, 639 ,,4,3,2,Lara
129,49A Station Lake Road," 355,000 ", Feb 2020,0, ,, ,, 678 ,,0,0,0,Lara
130,89 Westlakes Boulevard," 860,000 ", Feb 2020,0, ,, ,, 836 ,,4,2,4,Lara
131,53 Turnstyle Court," 850,000 ", Feb 2020,0, ,, ,," 15,806 ",,3,2,6,Lara
132,145 Farrars Road," 835,000 ", Feb 2020,0, ,, ,," 21,476 ",,0,0,0,Lara
133,7 Benetti Drive," 567,000 ", Jan 2020,0," 416,000 ", Apr 2011, ,, 604  ,  168 ,4,2,2,Lara
134,2/20 Station Lake Road," 510,000 ", Jan 2020,0," 360,000 ", Jun 2015, 370 , Sep 2014, 474 ,,0,0,0,Lara
135,3/16 Martain Avenue," 480,000 ", Jan 2020,0," 123,500 ", May 2012, ,, 420 ,,0,0,0,Lara
136,7 Norseman Court," 535,000 ", Jan 2020,0," 265,000 ", Dec 2006, ,, 831 ,,3,2,2,Lara
137,42 Smeaton Close," 555,000 ", Jan 2020,0," 67,000 ", May 1985, ,, 862 ,,4,1,2,Lara
138,21 Quail Drive," 593,000 ", Jan 2020,0, ,, ,, 587 ,,4,2,2,Lara
139,8 Musk Duck Court," 657,000 ", Jan 2020,0," 570,000 ", Dec 2016, ,, 678  ,  236 ,4,2,2,Lara
140,7 Reliance Avenue," 549,000 ", Jan 2020,0," 158,000 ", Dec 1999, ,, 666 ,,4,0,0,Lara
141,45 Thornton Road," 850,000 ", Jan 2020,0," 180,000 ", Dec 2000, ,," 20,244 ",,0,0,0,Lara
142,1 Young Street," 545,000 ", Jan 2020,0," 293,000 ", Sep 2009, ,, 827 ,,4,2,1,Lara
143,13 Bursaria Street," 249,000 ", Jan 2020,0, ,, ,, ,,0,0,0,Lara
144,18 Bluebill Court," 555,000 ", Jan 2020,0," 158,000 ", Jan 2012, ,, 571 ,,0,0,0,Lara
145,10 Redleaf Close," 430,000 ", Jan 2020,0," 285,000 ", Jan 2010, ,, 375 ,,3,1,2,Lara
146,10 Dixon Court," 495,000 ", Jan 2020,0," 287,000 ", Jan 2011, 350 , Jul 2013, 881 ,,4,2,4,Lara
147,2 Wheat Court," 545,000 ", Jan 2020,0," 395,000 ", Sep 2011, ,, 491 ,,3,2,3,Lara
148,38 Cameron Crescent," 525,000 ", Jan 2020,0," 267,500 ", Mar 2008, 390 , Aug 2017, 644  ,  110 ,3,2,5,Lara
149,3/23 Flinders Avenue," 265,000 ", Jan 2020,0," 225,000 ", Jul 2010, ,, 138  ,  70 ,0,0,0,Lara
150,30 Brunel Close," 403,000 ", Jan 2020,0," 262,500 ", Sep 2012, ,, 664 ,,3,1,4,Lara
151,6 Windsor Court," 497,000 ", Dec 2019,0, ,, ,, 702 ,,3,2,1,Lara
152,21B Swan Street," 505,000 ", Dec 2019,0," 439,000 ", Oct 2017, ,, 581 ,,4,2,2,Lara
153,74 Quail Drive," 587,000 ", Dec 2019,0, ,, 470 , May 2019, 570 ,,4,2,2,Lara
154,54 Grandlakes Way," 570,000 ", Dec 2019,0, ,, ,, ,,0,0,0,Lara
155,28 Grand Lakes Way," 560,000 ", Dec 2019,0," 152,000 ", Apr 2009, ,, 538  ,  160 ,0,0,0,Lara
156,19 Lakeside Boulevard," 605,000 ", Dec 2019,0," 470,000 ", Jan 2012, ,, 685  ,  209 ,4,2,2,Lara
157,10 Loretta Close," 509,000 ", Dec 2019,0," 277,000 ", Oct 2006, ,, 785 ,,3,2,2,Lara
158,49B Station Lake Road," 485,000 ", 14 Dec 2019,1, ,, ,, 783 ,,0,0,0,Lara
159,45 McClelland Avenue," 530,000 ", 14 Dec 2019,1," 273,000 ", Jan 2009, 350 , Sep 2013, 845 ,,3,1,2,Lara
160,36 Stephenson Street," 1,150,000 ", Dec 2019,0," 76,000 ", Jul 1997, ,," 5,676  ",  208 ,0,0,0,Lara
161,2/29 Balagundi Drive," 375,000 ", Dec 2019,0," 125,000 ", Apr 2001, ,, 411 ,,0,0,0,Lara
162,22 Kyema Drive," 489,000 ", Dec 2019,0," 270,000 ", Dec 2012, ,, 655  ,  115 ,3,2,1,Lara
163,37 Rigel Road," 415,000 ", Dec 2019,0," 175,000 ", Nov 2003, 340 , Oct 2018, 579 ,,3,1,1,Lara
164,3 Anna Court," 490,000 ", Dec 2019,0," 90,000 ", Jul 1988, ,, 719 ,,3,2,2,Lara
165,53 Benjamin Drive," 470,000 ", Dec 2019,0," 245,000 ", Aug 2006, ,, 694  ,  132 ,3,0,0,Lara
166,2/6 St Anthony Court," 390,000 ", Dec 2019,0," 330,000 ", Aug 2018, ,, 264 ,,0,0,0,Lara
167,99 Buckingham Street," 590,000 ", Dec 2019,0," 385,000 ", Jun 2010, ,, 481 ,,4,2,2,Lara
168,6 Ingrid Place," 620,000 ", 03 Dec 2019,1, ,, ,, 921 ,,0,0,0,Lara
169,41 Young Street," 590,000 ", Dec 2019,0, ,, 350 , May 2013, 745 ,,3,2,1,Lara
170,8 Hailar Lane," 535,000 ", 03 Dec 2019,1," 431,500 ", Feb 2014, ,, 450 ,,3,2,2,Lara
171,8 Austin Street," 430,000 ", 30 Nov 2019,1," 248,000 ", Sep 2008, 295 , Oct 2010, 254 ,,2,1,1,Lara
172,10 Gaunt Street," 550,000 ", Nov 2019,0," 154,000 ", Dec 1998, ,, 664 ,,4,2,1,Lara
173,4 Norseman Court," 490,000 ", Nov 2019,0," 375,000 ", Jun 2015, ,, 657  ,  148 ,4,2,2,Lara
174,15 Nankeen Avenue," 590,000 ", Nov 2019,0," 165,000 ", Jun 2011, ,, 610  ,  221 ,0,0,0,Lara
175,47 Rennie Street," 640,000 ", Nov 2019,0," 451,000 ", Mar 2017, ,," 1,545 ",,3,1,0,Lara
176,64 Lara Boulevard," 585,000 ", Nov 2019,0," 153,000 ", Jul 1997, ,, 614 ,,4,2,2,Lara
177,5 Turner Avenue," 555,000 ", Nov 2019,0," 475,000 ", Feb 2017, ,, 781  ,  196 ,4,2,4,Lara
178,22 Clover Street," 480,000 ", Nov 2019,0," 330,000 ", Sep 2014, 350 , Aug 2016, 494 ,,3,2,2,Lara
179,6 Honeyeater Court," 555,000 ", Nov 2019,0," 340,000 ", May 2005, 470 , Sep 2019, 678  ,  167 ,3,2,2,Lara
180,1/2 Selwyn Street," 371,000 ", 16 Nov 2019,1, ,, 280 , Aug 2015, 225 ,,0,0,0,Lara
181,22 Stilt Court," 565,000 ", Nov 2019,0," 189,000 ", May 2011, 425 , Feb 2018, 637 ,,4,2,2,Lara
182,8 Saintfield Street," 480,000 ", 09 Nov 2019,1," 302,000 ", Jan 2012, 420 , Sep 2018, 700 ,,3,2,2,Lara
183,11 Therese Court," 566,500 ", Nov 2019,0, ,, 390 , Jan 2013, 702 ,,4,2,2,Lara
184,43 Canopus Crescent," 545,000 ", Nov 2019,0, ,, 385 , Feb 2014, 591 ,,4,2,3,Lara
185,Lot 722 70 Botanical Drive," 261,500 ", Nov 2019,0, ,, ,, ,,0,0,0,Lara
186,18 Cape Barron Drive," 470,000 ", Nov 2019,0," 360,000 ", Jun 2013, ,, 432  ,  135 ,4,2,2,Lara
187,10 Duncan Drive," 580,000 ", Nov 2019,0," 405,000 ", Sep 2014, ,, 737  ,  184 ,3,2,2,Lara
188,14 Rigel Road," 455,000 ", Nov 2019,0," 310,000 ", Jan 2016, 260 , Apr 2012, 576  ,  98 ,3,1,4,Lara
189,6 Kanowna Place," 655,000 ", Oct 2019,0, ,, ,, 770 ,,4,2,2,Lara
190,6/28-30 McClelland Avenue," 355,000 ", Oct 2019,0," 260,000 ", Sep 2012, 270 , Oct 2013, 185 ,,2,1,1,Lara
191,19 Maria Court," 510,000 ", Oct 2019,0," 306,000 ", Apr 2006, ,, 439 ,,3,2,2,Lara
192,21 Stilt Court," 715,000 ", Oct 2019,0," 530,000 ", Dec 2014, ,, 702 ,,4,2,2,Lara
193,24 Maria Court," 415,000 ", 30 Oct 2019,1," 291,000 ", Mar 2011, 265 , Jul 2009, 276  ,  112 ,2,1,1,Lara
194,24 Bridge Street," 747,000 ", 26 Oct 2019,1," 440,000 ", Nov 2006, 460 , Dec 2011," 1,740  ",  190 ,3,2,5,Lara
195,1 Magnolia Court," 542,500 ", Oct 2019,0," 361,500 ", Jun 2010, 350 , Apr 2009, 663 ,,4,2,2,Lara
196,110 Tillys Road," 1,050,000 ", Oct 2019,0," 247,500 ", Jul 2002, ,," 20,638  ",  116 ,0,0,0,Lara
197,4 Menzies Close," 525,000 ", Oct 2019,0, ,, 380 , Oct 2011, 627 ,,4,2,2,Lara
198,103 Buckingham Street," 539,000 ", Oct 2019,0," 146,000 ", Jul 2009, 415 , Dec 2017, 557  ,  163 ,3,2,2,Lara
199,19 Westlakes Boulevard," 610,000 ", Oct 2019,0," 468,000 ", Mar 2016, ,, 565  ,  250 ,4,2,2,Lara
200,24 Lake Road," 463,000 ", Oct 2019,0," 272,000 ", May 2005, ,, 644 ,,3,2,2,Lara
201,82 Benjamin Drive," 490,000 ", Oct 2019,0," 320,000 ", Aug 2011, 260 , May 2008, 650 ,,3,1,1,Lara
202,14 Michelle Court," 551,000 ", Oct 2019,0," 142,500 ", Dec 1998, ,, 655 ,,4,2,2,Lara
203,2/11 Walkers Road," 377,500 ", Oct 2019,0," 121,000 ", Mar 1999, 320 , Oct 2015, 187 ,,0,0,0,Lara
204,10 Benjamin Drive," 660,000 ", 12 Oct 2019,1," 522,000 ", Sep 2015, ,, 742  ,  266 ,4,2,2,Lara
205,14 Beverley Crescent," 412,000 ", Oct 2019,0, ,, 380 , Jul 2019, 654 ,,3,1,2,Lara
206,Lot 708 19 Foxglove Way," 303,000 ", Oct 2019,0, ,, ,, ,,0,0,0,Lara
207,12 Henderson Drive," 460,000 ", 05 Oct 2019,1, ,, ,, 672 ,,4,2,5,Lara
208,100 Gibbons Road," 725,000 ", Oct 2019,0, ,, ,, ,,0,0,0,Lara
209,22 Altair Avenue," 490,000 ", Oct 2019,0," 230,000 ", Dec 2002, ,, 586 ,,3,2,2,Lara
210,139 Buckingham Street," 590,000 ", Sep 2019,0," 166,000 ", Oct 2010, 425 , Mar 2017, 612 ,,4,2,2,Lara
211,29 Smeaton Close," 555,000 ", Sep 2019,0," 310,000 ", Jun 2013, 420 , Nov 2019, 772  ,  127 ,4,1,4,Lara
212,6 Raymond George Place," 551,000 ", Sep 2019,0," 152,000 ", Sep 2009, ,, 602  ,  177 ,3,2,2,Lara
213,3 Cheddar Court," 1,352,000 ", Sep 2019,0," 182,500 ", Aug 1994, ,," 10,633 ",,5,4,8,Lara
214,65 Constantine Drive," 980,000 ", Sep 2019,0," 84,000 ", Dec 1997, ,," 14,700  ",  216 ,0,0,0,Lara
215,4 Raymond George Place," 535,000 ", Sep 2019,0," 393,000 ", Mar 2015, ,, 602  ,  178 ,4,2,2,Lara
216,5 Judith Court," 660,000 ", Sep 2019,0," 159,000 ", Feb 2009, ,, 682 ,,4,2,2,Lara
217,1 Jabiru Court," 560,000 ", Sep 2019,0," 184,000 ", Feb 2014, ,, 614  ,  150 ,4,2,2,Lara
218,42 Moorhen Drive," 610,000 ", Sep 2019,0, ,, ,, 649 ,,4,2,4,Lara
219,3 Victor Place," 489,000 ", Sep 2019,0," 328,000 ", May 2012, ,, 361 ,,3,1,1,Lara
220,9 Mark Street," 455,000 ", Sep 2019,0," 355,000 ", Dec 2015, 325 , Oct 2013, 652  ,  148 ,3,2,1,Lara
221,26 Benetti Drive," 765,000 ", Sep 2019,0," 205,000 ", Sep 2010, ,, 581  ,  300 ,4,2,2,Lara
222,117 Rennie Street," 537,500 ", Sep 2019,0," 259,000 ", Oct 2011, ,, 661  ,  104 ,3,1,2,Lara
223,2 Mark Street," 450,000 ", Sep 2019,0," 101,000 ", Oct 1988, ,, 655 ,,3,2,1,Lara
