Address,Sell Price,Sell Date,Last Sell Price,Last Sell Date,Auction,Rent Amount PW,Rent Date,Land Size SQM,Building Size SQM,Bedrooms,Toilets,Car,Suburb,Suburb_Code
256 Church Street,"565,000",08 Dec 2018,"276,000",May 2009,1.0,350,Aug 2020,809,168,2,1,1,Hamlyn Heights,13
47 Hamlyn Avenue,"556,250",Dec 2018,"280,000",Aug 2012,,290,Oct 2012,610,128,3,1,1,Hamlyn Heights,13
15 Marathon Avenue,"530,000",Dec 2018,"165,000",Sep 2001,,,,634,,4,2,2,Hamlyn Heights,13
65 Lily Street,"420,000",Dec 2018,"160,000",Oct 2001,,360,Jan 2019,248,,,,,Hamlyn Heights,13
6 Woorayl Street,"380,000",Nov 2018,"317,500",Apr 2010,,280,Jun 2015,235,90,2,1,1,Hamlyn Heights,13
1 Kalimna Street,"810,000",Nov 2018,,,,,,"1,172",,3,1,2,Hamlyn Heights,13
1/156 Church Street,"500,000",Dec 2018,"340,000",Feb 2008,,,,366,,,,,Hamlyn Heights,13
98 Ballarat Road,"370,000",Dec 2018,,,,,,811,,3,1,1,Hamlyn Heights,13
2/6 Calvert Street,"530,000",Dec 2018,,,,360,Oct 2014,434,,3,2,1,Hamlyn Heights,13
27 Willana Avenue,"455,000",Dec 2018,"315,000",May 2015,,300,Feb 2019,650,,2,1,1,Hamlyn Heights,13
256 Church Street,"565,000",08 Dec 2018,"276,000",May 2009,1.0,350,Aug 2020,809,168,2,1,1,Hamlyn Heights,13
47 Hamlyn Avenue,"556,250",Dec 2018,"280,000",Aug 2012,,290,Oct 2012,610,128,3,1,1,Hamlyn Heights,13
15 Marathon Avenue,"530,000",Dec 2018,"165,000",Sep 2001,,,,634,,4,2,2,Hamlyn Heights,13
65 Lily Street,"420,000",Dec 2018,"160,000",Oct 2001,,360,Jan 2019,248,,,,,Hamlyn Heights,13
6 Woorayl Street,"380,000",Nov 2018,"317,500",Apr 2010,,280,Jun 2015,235,90,2,1,1,Hamlyn Heights,13
1 Kalimna Street,"810,000",Nov 2018,,,,,,"1,172",,3,1,2,Hamlyn Heights,13
1/156 Church Street,"500,000",Dec 2018,"340,000",Feb 2008,,,,366,,,,,Hamlyn Heights,13
98 Ballarat Road,"370,000",Dec 2018,,,,,,811,,3,1,1,Hamlyn Heights,13
2/6 Calvert Street,"530,000",Dec 2018,,,,360,Oct 2014,434,,3,2,1,Hamlyn Heights,13
27 Willana Avenue,"455,000",Dec 2018,"315,000",May 2015,,300,Feb 2019,650,,2,1,1,Hamlyn Heights,13
256 Church Street,"565,000",08 Dec 2018,"276,000",May 2009,1.0,350,Aug 2020,809,168,2,1,1,Hamlyn Heights,13
47 Hamlyn Avenue,"556,250",Dec 2018,"280,000",Aug 2012,,290,Oct 2012,610,128,3,1,1,Hamlyn Heights,13
15 Marathon Avenue,"530,000",Dec 2018,"165,000",Sep 2001,,,,634,,4,2,2,Hamlyn Heights,13
65 Lily Street,"420,000",Dec 2018,"160,000",Oct 2001,,360,Jan 2019,248,,,,,Hamlyn Heights,13
6 Woorayl Street,"380,000",Nov 2018,"317,500",Apr 2010,,280,Jun 2015,235,90,2,1,1,Hamlyn Heights,13
1 Kalimna Street,"810,000",Nov 2018,,,,,,"1,172",,3,1,2,Hamlyn Heights,13
1/156 Church Street,"500,000",Dec 2018,"340,000",Feb 2008,,,,366,,,,,Hamlyn Heights,13
98 Ballarat Road,"370,000",Dec 2018,,,,,,811,,3,1,1,Hamlyn Heights,13
2/6 Calvert Street,"530,000",Dec 2018,,,,360,Oct 2014,434,,3,2,1,Hamlyn Heights,13
27 Willana Avenue,"455,000",Dec 2018,"315,000",May 2015,,300,Feb 2019,650,,2,1,1,Hamlyn Heights,13
256 Church Street,"565,000",08 Dec 2018,"276,000",May 2009,1.0,350,Aug 2020,809,168,2,1,1,Hamlyn Heights,13
47 Hamlyn Avenue,"556,250",Dec 2018,"280,000",Aug 2012,,290,Oct 2012,610,128,3,1,1,Hamlyn Heights,13
15 Marathon Avenue,"530,000",Dec 2018,"165,000",Sep 2001,,,,634,,4,2,2,Hamlyn Heights,13
65 Lily Street,"420,000",Dec 2018,"160,000",Oct 2001,,360,Jan 2019,248,,,,,Hamlyn Heights,13
6 Woorayl Street,"380,000",Nov 2018,"317,500",Apr 2010,,280,Jun 2015,235,90,2,1,1,Hamlyn Heights,13
1 Kalimna Street,"810,000",Nov 2018,,,,,,"1,172",,3,1,2,Hamlyn Heights,13
1/156 Church Street,"500,000",Dec 2018,"340,000",Feb 2008,,,,366,,,,,Hamlyn Heights,13
98 Ballarat Road,"370,000",Dec 2018,,,,,,811,,3,1,1,Hamlyn Heights,13
2/6 Calvert Street,"530,000",Dec 2018,,,,360,Oct 2014,434,,3,2,1,Hamlyn Heights,13
27 Willana Avenue,"455,000",Dec 2018,"315,000",May 2015,,300,Feb 2019,650,,2,1,1,Hamlyn Heights,13
256 Church Street,"565,000",08 Dec 2018,"276,000",May 2009,1.0,350,Aug 2020,809,168,2,1,1,Hamlyn Heights,13
47 Hamlyn Avenue,"556,250",Dec 2018,"280,000",Aug 2012,,290,Oct 2012,610,128,3,1,1,Hamlyn Heights,13
15 Marathon Avenue,"530,000",Dec 2018,"165,000",Sep 2001,,,,634,,4,2,2,Hamlyn Heights,13
65 Lily Street,"420,000",Dec 2018,"160,000",Oct 2001,,360,Jan 2019,248,,,,,Hamlyn Heights,13
6 Woorayl Street,"380,000",Nov 2018,"317,500",Apr 2010,,280,Jun 2015,235,90,2,1,1,Hamlyn Heights,13
1 Kalimna Street,"810,000",Nov 2018,,,,,,"1,172",,3,1,2,Hamlyn Heights,13
1/156 Church Street,"500,000",Dec 2018,"340,000",Feb 2008,,,,366,,,,,Hamlyn Heights,13
98 Ballarat Road,"370,000",Dec 2018,,,,,,811,,3,1,1,Hamlyn Heights,13
2/6 Calvert Street,"530,000",Dec 2018,,,,360,Oct 2014,434,,3,2,1,Hamlyn Heights,13
27 Willana Avenue,"455,000",Dec 2018,"315,000",May 2015,,300,Feb 2019,650,,2,1,1,Hamlyn Heights,13
256 Church Street,"565,000",08 Dec 2018,"276,000",May 2009,1.0,350,Aug 2020,809,168,2,1,1,Hamlyn Heights,13
47 Hamlyn Avenue,"556,250",Dec 2018,"280,000",Aug 2012,,290,Oct 2012,610,128,3,1,1,Hamlyn Heights,13
15 Marathon Avenue,"530,000",Dec 2018,"165,000",Sep 2001,,,,634,,4,2,2,Hamlyn Heights,13
65 Lily Street,"420,000",Dec 2018,"160,000",Oct 2001,,360,Jan 2019,248,,,,,Hamlyn Heights,13
6 Woorayl Street,"380,000",Nov 2018,"317,500",Apr 2010,,280,Jun 2015,235,90,2,1,1,Hamlyn Heights,13
1 Kalimna Street,"810,000",Nov 2018,,,,,,"1,172",,3,1,2,Hamlyn Heights,13
1/156 Church Street,"500,000",Dec 2018,"340,000",Feb 2008,,,,366,,,,,Hamlyn Heights,13
98 Ballarat Road,"370,000",Dec 2018,,,,,,811,,3,1,1,Hamlyn Heights,13
2/6 Calvert Street,"530,000",Dec 2018,,,,360,Oct 2014,434,,3,2,1,Hamlyn Heights,13
27 Willana Avenue,"455,000",Dec 2018,"315,000",May 2015,,300,Feb 2019,650,,2,1,1,Hamlyn Heights,13
256 Church Street,"565,000",08 Dec 2018,"276,000",May 2009,1.0,350,Aug 2020,809,168,2,1,1,Hamlyn Heights,13
47 Hamlyn Avenue,"556,250",Dec 2018,"280,000",Aug 2012,,290,Oct 2012,610,128,3,1,1,Hamlyn Heights,13
